Opening Time,Type [buy/sell],Symbol,Setup,Size / Quantity,Closing Time,Entry Price,Closing Price,Swap,Commission,Net Profit,Stop Loss (optional),Take Profit(optional),Highest price (optional),Lowest price (optional)
2020-01-10 15:00:00,BUY,BTCUSD,chopexp1,202.55,2020-01-11 22:00:00,141.85000000,143.60000000,,40.47232800,302.42000000,140.30288900,145.06215400,147.92118000,140.48824000
2020-01-14 01:00:00,BUY,BTCUSD,chopexp1,198.86,2020-01-14 17:00:00,146.00000000,160.60000000,,42.67956900,2848.50000000,144.40762700,149.30612900,160.46860000,145.82480000
2020-01-17 05:00:00,BUY,BTCUSD,chopexp1,188.48,2020-01-17 14:00:00,169.14000000,166.01000000,,44.21856200,-646.80000000,167.29524600,172.97012800,174.65396400,165.30052200
2020-01-18 14:00:00,BUY,BTCUSD,chopexp1,175.82,2020-01-19 10:30:00,177.64000000,174.31000000,,43.31697800,-641.19000000,175.70254000,181.66260800,179.34534400,172.57726000
2020-01-26 17:00:00,BUY,BTCUSD,chopexp1,184.07,2020-01-27 08:30:00,166.20000000,165.86000000,,42.78615700,-117.60000000,164.38731200,169.96355300,169.60710000,165.06984000
2020-01-30 17:00:00,BUY,BTCUSD,chopexp1,169.61,2020-01-31 11:00:00,179.68000000,180.82000000,,42.80083100,138.32000000,177.72029000,183.74880400,186.83126400,178.47614400
2020-02-02 06:30:00,BUY,BTCUSD,chopexp1,164.55,2020-02-02 23:30:00,186.04000000,188.44000000,,43.13542200,339.47000000,184.01092400,190.25282400,193.25835200,185.76094000
2020-02-05 10:00:00,BUY,BTCUSD,chopexp1,160.40,2020-02-06 12:00:00,192.97000000,212.27000000,,45.50082900,3037.25000000,190.86534100,197.33975200,212.09332700,192.66124800
2020-02-11 15:00:00,BUY,BTCUSD,chopexp1,149.52,2020-02-12 07:00:00,227.31000000,250.05000000,,49.96217300,3335.83000000,224.83080600,232.45737200,249.83642100,227.03722800
2020-02-14 18:30:00,BUY,BTCUSD,chopexp1,131.18,2020-02-15 15:30:00,284.50000000,274.06000000,,51.28943100,-1435.44000000,281.39705300,290.94242300,288.14160000,267.40155000
2020-02-23 05:30:00,BUY,BTCUSD,chopexp1,133.52,2020-02-24 02:30:00,268.76000000,268.19000000,,50.18699800,-140.63000000,265.82872400,274.84599600,276.95718000,264.99736000
2020-03-02 14:00:00,BUY,BTCUSD,chopexp1,156.10,2020-03-03 06:30:00,228.99000000,226.99000000,,49.82503000,-376.26000000,226.49248200,234.17541500,234.18807300,226.19632200
2020-03-05 09:30:00,BUY,BTCUSD,chopexp1,152.84,2020-03-05 22:30:00,231.41000000,228.84000000,,49.24229000,-456.12000000,228.88608800,236.65021500,233.88608700,228.58679800
2020-03-06 06:00:00,BUY,BTCUSD,chopexp1,148.33,2020-03-07 17:30:00,235.38000000,238.99000000,,49.25411200,472.14000000,232.81278900,240.71011500,251.71537200,233.77941600
2020-03-15 21:30:00,BUY,BTCUSD,chopexp1,266.22,2020-03-16 00:00:00,132.92000000,122.07000000,,47.51778200,-2949.54000000,131.47028600,135.92993600,133.31876000,120.18626400
2020-03-19 09:30:00,BUY,BTCUSD,chopexp1,261.73,2020-03-19 16:00:00,123.94000000,136.34000000,,47.68584900,3184.12000000,122.58822800,126.74658700,136.22245400,122.11808200
2020-03-23 12:00:00,BUY,BTCUSD,chopexp1,272.80,2020-03-25 03:30:00,130.57000000,136.09000000,,50.92191600,1440.40000000,129.14591700,133.52672100,143.24834700,126.71818500
2020-03-26 23:00:00,BUY,BTCUSD,chopexp1,266.65,2020-03-27 08:30:00,138.98000000,136.49000000,,51.41777600,-730.07000000,137.46419100,142.12716300,141.14808800,135.90854200
2020-03-30 11:30:00,BUY,BTCUSD,chopexp1,272.27,2020-03-31 04:30:00,133.43000000,130.97000000,,50.39252700,-734.59000000,131.97472300,136.45148500,135.29802000,130.49454000
2020-04-01 22:00:00,BUY,BTCUSD,chopexp1,266.73,2020-04-02 17:00:00,133.45000000,146.80000000,,52.32650300,3493.62000000,131.99450500,136.47193800,146.67489500,132.95623500
2020-04-06 04:00:00,BUY,BTCUSD,chopexp1,267.93,2020-04-06 15:30:00,145.88000000,160.47000000,,57.45695700,3835.27000000,144.28893500,149.18341200,160.33670800,145.74870800
2020-04-12 15:30:00,BUY,BTCUSD,chopexp1,264.97,2020-04-12 23:30:00,161.97000000,158.59000000,,59.45818000,-972.06000000,160.20344700,165.63776600,164.62630800,158.14750800
2020-04-16 07:00:00,BUY,BTCUSD,chopexp1,253.67,2020-04-18 13:30:00,165.36000000,181.90000000,,61.66241600,4116.41000000,163.55647400,169.10453100,181.74717600,163.17724800
2020-04-22 13:30:00,BUY,BTCUSD,chopexp1,255.76,2020-04-23 06:00:00,180.09000000,179.98000000,,64.46354800,-111.02000000,178.12581800,184.16808800,186.86138400,178.00095600
2020-04-25 05:30:00,BUY,BTCUSD,chopexp1,236.41,2020-04-26 05:30:00,194.36000000,192.60000000,,64.03668700,-498.41000000,192.24018000,198.76122800,198.18889200,191.32798400
2020-04-29 06:00:00,BUY,BTCUSD,chopexp1,221.65,2020-04-30 03:30:00,205.06000000,225.57000000,,66.81295100,4460.04000000,202.82347900,209.70352700,225.38144600,204.03470000
2020-05-07 18:00:00,BUY,BTCUSD,chopexp1,234.72,2020-05-08 06:00:00,212.62000000,208.62000000,,69.21200700,-1027.87000000,210.30102500,217.43472100,216.42589800,207.32576200
2020-05-17 12:30:00,BUY,BTCUSD,chopexp1,236.26,2020-05-18 16:00:00,206.89000000,210.08000000,,68.95907000,665.00000000,204.63352000,211.57496700,216.88278700,205.89692800
2020-05-27 10:30:00,BUY,BTCUSD,chopexp1,240.20,2020-05-28 07:30:00,206.26000000,205.32000000,,69.20363700,-314.77000000,204.01039100,210.93070000,208.77637200,204.54804200
2020-05-28 14:30:00,BUY,BTCUSD,chopexp1,232.01,2020-05-30 06:30:00,212.19000000,233.41000000,,72.36762300,4830.14000000,209.87571400,216.99498400,233.21802900,211.63830600
2020-06-01 22:00:00,BUY,BTCUSD,chopexp1,221.41,2020-06-02 14:30:00,244.14000000,234.33000000,,74.15709900,-2267.39000000,241.47724600,249.66848200,253.58821800,224.77969800
2020-06-07 22:30:00,BUY,BTCUSD,chopexp1,212.90,2020-06-08 14:00:00,243.26000000,242.41000000,,72.37936600,-274.02000000,240.60684400,248.76855500,245.15742800,240.36520600
2020-06-10 20:00:00,BUY,BTCUSD,chopexp1,208.10,2020-06-11 09:00:00,247.55000000,246.00000000,,71.89694900,-415.00000000,244.85005500,253.15570100,249.87697000,244.90121500
2020-06-22 01:30:00,BUY,BTCUSD,chopexp1,218.99,2020-06-24 07:00:00,233.35000000,242.93000000,,73.01082300,2004.07000000,230.80492900,238.63414600,249.03112000,232.53327500
2020-07-01 16:00:00,BUY,BTCUSD,chopexp1,229.83,2020-07-02 05:30:00,231.06000000,228.48000000,,73.93035400,-688.01000000,228.53990600,236.29229000,232.49257200,227.98690200
2020-07-04 17:30:00,BUY,BTCUSD,chopexp1,227.97,2020-07-05 05:30:00,229.93000000,226.74000000,,72.87404700,-820.91000000,227.42223000,235.13670100,230.34387400,226.20513400
2020-07-06 06:00:00,BUY,BTCUSD,chopexp1,223.14,2020-07-07 06:00:00,231.23000000,236.64000000,,73.07986700,1113.22000000,228.70805100,236.46613900,243.55455900,231.02189300
2020-07-12 23:30:00,BUY,BTCUSD,chopexp1,217.10,2020-07-13 18:00:00,242.79000000,242.21000000,,73.70382000,-220.68000000,240.14197000,248.28791200,245.12078400,241.09047000
2020-07-19 22:00:00,BUY,BTCUSD,chopexp1,221.00,2020-07-20 19:00:00,237.50000000,237.33000000,,73.45696500,-132.02000000,234.90966700,242.87812200,239.70875000,236.78750000
2020-07-21 07:30:00,BUY,BTCUSD,chopexp1,216.55,2020-07-22 07:30:00,241.77000000,242.25000000,,73.37139100,9.61000000,239.13309500,247.24481400,246.43616100,241.02051300
2020-07-22 22:00:00,BUY,BTCUSD,chopexp1,200.64,2020-07-24 06:30:00,260.99000000,268.84000000,,74.41460200,1479.37000000,258.14346900,266.90004600,279.75518100,259.47625800
2020-07-25 17:30:00,BUY,BTCUSD,chopexp1,181.49,2020-07-27 03:00:00,296.67000000,326.34000000,,79.15076000,5283.16000000,293.43431900,303.38801000,326.06999700,291.62661000
2020-07-30 18:00:00,BUY,BTCUSD,chopexp1,180.39,2020-08-01 09:30:00,327.74000000,360.52000000,,86.91038900,5801.56000000,324.16544900,335.16158100,360.21903400,327.15006800
2020-08-05 12:30:00,BUY,BTCUSD,chopexp1,162.73,2020-08-06 03:30:00,398.94000000,395.23000000,,90.46336500,-720.03000000,394.58889400,407.97388500,406.63954200,389.84416800
2020-08-13 20:30:00,BUY,BTCUSD,chopexp1,156.63,2020-08-15 12:30:00,409.88000000,430.68000000,,92.15936800,3139.40000000,405.40957500,419.16161900,444.35090800,409.42913200
2020-08-17 15:30:00,BUY,BTCUSD,chopexp1,152.73,2020-08-17 23:30:00,440.87000000,430.89000000,,93.20305200,-1644.12000000,436.06157800,450.85337900,445.58730900,427.59981300
2020-08-24 08:00:00,BUY,BTCUSD,chopexp1,162.17,2020-08-25 02:30:00,405.10000000,401.43000000,,91.55371300,-712.86000000,400.68170900,414.27337700,410.04222000,397.72718000
2020-08-30 13:30:00,BUY,BTCUSD,chopexp1,156.98,2020-09-01 05:30:00,413.94000000,455.34000000,,95.52255400,6376.22000000,409.42529400,423.31355600,454.96145400,411.29078400
2020-09-09 18:30:00,BUY,BTCUSD,chopexp1,199.26,2020-09-11 02:30:00,358.09000000,362.92000000,,100.56559500,833.11000000,354.18443200,366.19884900,376.92553400,349.60326700
2020-09-12 18:00:00,BUY,BTCUSD,chopexp1,190.14,2020-09-13 10:00:00,379.63000000,376.74000000,,100.67255200,-678.95000000,375.48950200,388.22661600,390.06982500,375.94758900
2020-09-14 15:30:00,BUY,BTCUSD,chopexp1,186.64,2020-09-15 08:30:00,383.11000000,370.28000000,,98.43127000,-2521.20000000,378.93154700,391.78542000,384.29764100,368.81999700
2020-09-17 00:30:00,BUY,BTCUSD,chopexp1,182.19,2020-09-18 13:30:00,378.66000000,383.19000000,,97.15872300,700.38000000,374.53008200,387.23465100,393.80640000,374.26754400
2020-09-24 15:30:00,BUY,BTCUSD,chopexp1,202.26,2020-09-25 05:30:00,344.54000000,341.16000000,,97.08215300,-808.45000000,340.78221700,352.34201300,352.77450600,340.37106600
2020-09-28 12:30:00,BUY,BTCUSD,chopexp1,189.27,2020-09-28 23:00:00,363.92000000,357.20000000,,95.53955900,-1394.72000000,359.95084600,372.16086700,367.88672800,355.47705600
2020-10-01 08:00:00,BUY,BTCUSD,chopexp1,183.16,2020-10-01 15:30:00,368.45000000,361.11000000,,93.53793800,-1464.65000000,364.43143900,376.79344800,369.07636500,360.67570500
2020-10-08 14:30:00,BUY,BTCUSD,chopexp1,188.92,2020-10-11 00:30:00,349.46000000,370.16000000,,95.16784500,3788.38000000,345.64855600,357.37342500,378.08077400,347.01378000
2020-10-12 13:30:00,BUY,BTCUSD,chopexp1,181.93,2020-10-13 07:00:00,383.70000000,382.05000000,,97.51918900,-425.57000000,379.51511200,392.38878000,394.44360000,380.24670000
2020-10-19 15:30:00,BUY,BTCUSD,chopexp1,180.90,2020-10-20 07:30:00,383.53000000,375.41000000,,96.10579400,-1592.49000000,379.34696600,392.21493000,383.99023600,374.17186800
2020-10-21 03:00:00,BUY,BTCUSD,chopexp1,179.34,2020-10-22 11:30:00,377.99000000,415.79000000,,99.65205400,6651.10000000,373.86738900,386.54947900,415.44880900,375.68426100
2020-11-01 21:00:00,BUY,BTCUSD,chopexp1,187.79,2020-11-02 08:00:00,396.38000000,392.00000000,,103.63397800,-955.76000000,392.05681500,405.35591500,404.14904800,387.65964000
2020-11-04 16:00:00,BUY,BTCUSD,chopexp1,184.90,2020-11-06 01:30:00,397.40000000,437.14000000,,108.01649800,7209.18000000,393.06569100,406.39901300,436.78234000,395.01560000
2020-11-08 17:00:00,BUY,BTCUSD,chopexp1,175.57,2020-11-09 07:30:00,459.56000000,444.85000000,,111.14886900,-2725.49000000,454.54773200,469.96660900,459.56000000,443.24562000
2020-11-11 00:00:00,BUY,BTCUSD,chopexp1,170.06,2020-11-12 00:00:00,458.43000000,457.08000000,,108.98369300,-369.70000000,453.43005700,468.81102000,475.85034000,450.77421900
2020-11-13 13:30:00,BUY,BTCUSD,chopexp1,164.64,2020-11-14 04:30:00,471.28000000,468.55000000,,108.31267300,-588.72000000,466.13990600,481.95200500,477.59515200,464.25792800
2020-11-17 00:30:00,BUY,BTCUSD,chopexp1,164.51,2020-11-18 05:30:00,468.08000000,470.02000000,,108.02720600,180.25000000,462.97480700,478.67954200,494.90098400,456.19076800
2020-11-20 03:00:00,BUY,BTCUSD,chopexp1,158.31,2020-11-21 15:00:00,487.53000000,536.29000000,,113.45952800,7573.51000000,482.21267300,498.56998100,535.84422300,481.04585100
2020-11-22 19:30:00,BUY,BTCUSD,chopexp1,147.90,2020-11-24 12:30:00,573.03000000,597.53000000,,121.18578300,3467.67000000,566.78015300,586.00610500,622.48248900,549.59307300
2020-11-28 16:00:00,BUY,BTCUSD,chopexp1,163.60,2020-11-30 12:00:00,539.22000000,593.15000000,,129.67560400,8655.99000000,533.33890700,551.43048700,592.65670200,529.83757200
2020-12-12 19:30:00,BUY,BTCUSD,chopexp1,170.29,2020-12-14 10:30:00,568.80000000,578.39000000,,136.75033700,1457.28000000,562.59628800,581.68031800,594.50976000,562.71384000
2020-12-16 10:00:00,BUY,BTCUSD,chopexp1,165.89,2020-12-17 03:00:00,592.67000000,651.94000000,,144.52819600,9646.50000000,586.20594600,606.09084800,651.40359700,590.24005300
2020-12-27 14:00:00,BUY,BTCUSD,chopexp1,160.38,2020-12-28 08:30:00,673.13000000,740.45000000,,158.69618100,10592.69000000,665.78839500,688.37284200,739.83718300,659.46546100
2020-12-30 19:00:00,BUY,BTCUSD,chopexp1,157.06,2020-12-31 01:00:00,754.72000000,733.22000000,,163.59116200,-3587.21000000,746.48852100,771.81042500,758.04076800,726.64441600
2021-01-02 12:30:00,BUY,BTCUSD,chopexp1,152.79,2021-01-03 10:00:00,752.38000000,827.62000000,,168.98441300,11278.56000000,744.17404200,769.41743600,826.94085800,748.46762400
2021-01-16 15:30:00,BUY,BTCUSD,chopexp1,98.90,2021-01-17 05:30:00,1276.27000000,1215.42000000,,172.50039600,-6239.88000000,1262.35014900,1305.17078000,1296.81794700,1198.80041100
2021-01-19 01:00:00,BUY,BTCUSD,chopexp1,91.98,2021-01-19 12:00:00,1304.50000000,1434.95000000,,176.38433700,11772.15000000,1290.27225300,1334.04004000,1433.77595000,1300.97785000
2021-01-25 00:00:00,BUY,BTCUSD,chopexp1,90.91,2021-01-25 18:30:00,1449.17000000,1375.58000000,,179.76810700,-6921.55000000,1433.36438600,1481.98605200,1473.66097300,1353.52478000
2021-01-28 13:30:00,BUY,BTCUSD,chopexp1,92.95,2021-01-29 03:30:00,1343.00000000,1320.82000000,,173.32666900,-2284.54000000,1328.35234700,1373.41186200,1372.94890000,1307.81340000
2021-01-29 11:00:00,BUY,BTCUSD,chopexp1,86.49,2021-01-29 18:00:00,1416.90000000,1350.70000000,,167.56616900,-5941.33000000,1401.44634400,1448.98530700,1435.60308000,1348.74711000
2021-02-01 23:30:00,BUY,BTCUSD,chopexp1,84.86,2021-02-02 19:30:00,1374.17000000,1511.59000000,,171.42739000,11441.56000000,1359.18238600,1405.28769800,1510.35024700,1359.05413000
2021-02-05 13:30:00,BUY,BTCUSD,chopexp1,74.59,2021-02-06 01:30:00,1716.78000000,1672.96000000,,176.97995200,-3495.92000000,1698.05565300,1755.65600600,1759.01278800,1643.98852800
2021-02-08 12:30:00,BUY,BTCUSD,chopexp1,72.80,2021-02-10 12:00:00,1711.04000000,1764.69000000,,177.11176600,3677.75000000,1692.37825700,1749.78602600,1836.28812800,1673.73932800
2021-02-11 13:00:00,BUY,BTCUSD,chopexp1,70.94,2021-02-11 20:30:00,1807.64000000,1762.26000000,,177.26859700,-3447.07000000,1787.92467300,1848.57350600,1811.07451600,1757.20684400
2021-02-12 17:00:00,BUY,BTCUSD,chopexp1,68.17,2021-02-13 07:30:00,1830.56000000,1806.60000000,,173.55731000,-1856.46000000,1810.59469200,1872.01252300,1870.10009600,1803.83382400
2021-02-17 21:30:00,BUY,BTCUSD,chopexp1,66.34,2021-02-19 04:30:00,1852.99000000,1903.26000000,,174.43825900,3110.74000000,1832.78005600,1894.95044400,1950.27197500,1828.34523300
2021-03-01 09:00:00,BUY,BTCUSD,chopexp1,83.91,2021-03-02 16:30:00,1502.15000000,1498.01000000,,176.21178700,-573.93000000,1485.76655100,1536.16576900,1601.59233000,1484.12420000
2021-03-03 09:00:00,BUY,BTCUSD,chopexp1,77.85,2021-03-03 20:30:00,1611.64000000,1577.27000000,,173.77920400,-2899.13000000,1594.06238000,1648.13514000,1655.47660800,1572.96064000
2021-03-06 20:00:00,BUY,BTCUSD,chopexp1,74.57,2021-03-07 20:00:00,1643.78000000,1637.60000000,,171.27441800,-681.02000000,1625.85183900,1681.00294100,1694.57280200,1627.17782200
2021-03-13 10:00:00,BUY,BTCUSD,chopexp1,66.28,2021-03-14 10:30:00,1838.94000000,1868.54000000,,172.01769200,1740.78000000,1818.88329400,1880.58228500,1942.65621600,1830.84866400
2021-03-17 18:30:00,BUY,BTCUSD,chopexp1,67.87,2021-03-18 08:30:00,1821.44000000,1805.83000000,,172.33761900,-1281.09000000,1801.57416100,1862.68600300,1848.39731200,1802.31488000
2021-03-29 08:30:00,BUY,BTCUSD,chopexp1,70.51,2021-03-31 03:30:00,1735.10000000,1823.17000000,,175.63449900,5984.32000000,1716.17584300,1774.39085800,1861.06826000,1733.36490000
2021-03-31 20:00:00,BUY,BTCUSD,chopexp1,66.63,2021-04-02 23:00:00,1925.91000000,2118.51000000,,188.64117200,12590.77000000,1904.90474200,1969.52169700,2116.76768100,1883.34738900
2021-04-05 14:00:00,BUY,BTCUSD,chopexp1,66.91,2021-04-06 07:30:00,2105.83000000,2099.45000000,,196.97035300,-680.15000000,2082.86241400,2153.51593500,2148.99951500,2082.24470400
2021-04-10 04:00:00,BUY,BTCUSD,chopexp1,64.46,2021-04-10 19:30:00,2175.47000000,2128.42000000,,194.19500300,-3282.44000000,2151.74287400,2224.73291400,2198.09488800,2119.56042100
2021-04-13 08:00:00,BUY,BTCUSD,chopexp1,62.39,2021-04-14 21:30:00,2194.99000000,2414.49000000,,201.31304700,13435.99000000,2171.04997600,2244.69493900,2412.51350900,2188.40503000
2021-04-20 18:00:00,BUY,BTCUSD,chopexp1,65.53,2021-04-21 10:30:00,2294.68000000,2264.92000000,,209.15500700,-2219.10000000,2269.65269000,2346.64239100,2360.99625200,2249.01586800
2021-04-21 14:30:00,BUY,BTCUSD,chopexp1,60.70,2021-04-22 20:00:00,2440.76000000,2468.55000000,,208.59692600,1418.66000000,2414.13944400,2496.03033200,2642.36677600,2311.15564400
2021-04-26 00:00:00,BUY,BTCUSD,chopexp1,62.44,2021-04-26 21:00:00,2395.50000000,2433.79000000,,211.07387500,2119.39000000,2369.37308000,2449.74543200,2529.40845000,2381.12700000
2021-05-01 02:00:00,BUY,BTCUSD,chopexp1,53.63,2021-05-02 07:00:00,2828.19000000,2885.71000000,,214.52431900,2809.25000000,2797.34387400,2892.23357700,2952.06472200,2802.73629000
2021-05-03 07:30:00,BUY,BTCUSD,chopexp1,49.09,2021-05-04 11:30:00,3146.95000000,3461.65000000,,227.10890100,15157.82000000,3112.62726500,3218.21180900,3458.81274500,3082.12283000
2021-05-08 13:30:00,BUY,BTCUSD,chopexp1,46.55,2021-05-09 12:00:00,3644.12000000,3787.18000000,,242.15775400,6348.34000000,3604.37479800,3726.64008500,3980.47227600,3601.84820800
2021-05-31 10:00:00,BUY,BTCUSD,chopexp1,69.24,2021-06-01 08:00:00,2541.63000000,2580.64000000,,248.26654100,2381.86000000,2513.90928900,2599.18450500,2737.58967300,2507.31799500
2021-06-03 05:30:00,BUY,BTCUSD,chopexp1,63.32,2021-06-04 01:00:00,2816.75000000,2729.28000000,,245.83038600,-5854.85000000,2786.02864700,2880.53452100,2889.42215000,2697.60147500
2021-06-07 01:30:00,BUY,BTCUSD,chopexp1,61.77,2021-06-07 17:00:00,2792.66000000,2742.04000000,,239.32922800,-3434.69000000,2762.20138800,2855.89901000,2845.16200800,2711.39359400
2021-06-13 20:00:00,BUY,BTCUSD,chopexp1,68.18,2021-06-15 14:00:00,2479.84000000,2552.75000000,,240.19349300,4662.35000000,2452.79321200,2535.99528800,2637.80580800,2458.76136000
2021-06-20 20:30:00,BUY,BTCUSD,chopexp1,76.98,2021-06-21 03:00:00,2256.94000000,2175.87000000,,238.86671000,-6547.89000000,2232.32430800,2308.04777900,2277.92954200,2170.49919800
2021-06-27 22:00:00,BUY,BTCUSD,chopexp1,86.45,2021-06-28 16:00:00,1933.98000000,2127.38000000,,245.78030800,16403.91000000,1912.88672500,1977.77444000,2125.63741800,1924.50349800
2021-06-30 19:30:00,BUY,BTCUSD,chopexp1,81.87,2021-07-01 03:30:00,2242.37000000,2184.79000000,,253.72138100,-5040.39000000,2217.91321800,2293.14784600,2285.87197800,2180.92906200
2021-07-04 06:30:00,BUY,BTCUSD,chopexp1,76.78,2021-07-05 01:00:00,2325.35000000,2281.99000000,,247.64028600,-3647.77000000,2299.98818300,2378.00690500,2387.90191500,2278.14539500
2021-07-06 04:30:00,BUY,BTCUSD,chopexp1,75.47,2021-07-07 15:30:00,2317.48000000,2341.97000000,,246.16256400,1531.83000000,2292.20401800,2369.95869100,2406.93472800,2251.66356800
2021-07-18 00:30:00,BUY,BTCUSD,chopexp1,89.55,2021-07-18 14:30:00,1970.24000000,1907.99000000,,243.10929100,-5887.11000000,1948.75124900,2014.85553800,1992.10966400,1898.12921600
2021-07-21 04:00:00,BUY,BTCUSD,chopexp1,92.01,2021-07-22 15:30:00,1853.56000000,2038.92000000,,250.71603800,16733.51000000,1833.34383900,1895.53335100,2037.24779600,1844.84826800
2021-07-23 23:30:00,BUY,BTCUSD,chopexp1,88.16,2021-07-25 12:00:00,2124.25000000,2146.63000000,,263.56365000,1634.15000000,2101.08151300,2172.35305100,2197.53662500,2103.64477500
2021-07-26 00:30:00,BUY,BTCUSD,chopexp1,83.60,2021-07-26 20:00:00,2259.73000000,2255.57000000,,264.22492600,-687.48000000,2235.08387800,2310.90095800,2431.69545300,2236.00283500
2021-07-29 23:00:00,BUY,BTCUSD,chopexp1,78.69,2021-07-30 08:30:00,2391.83000000,2350.72000000,,261.24218100,-3570.93000000,2365.74310700,2445.99232600,2447.79882200,2334.90444600
2021-07-30 21:00:00,BUY,BTCUSD,chopexp1,76.06,2021-08-01 16:00:00,2427.56000000,2541.99000000,,264.60478300,8363.87000000,2401.08341200,2482.53142200,2634.63086800,2411.29534800
2021-08-04 12:30:00,BUY,BTCUSD,chopexp1,74.56,2021-08-05 08:30:00,2588.61000000,2632.99000000,,272.52720900,2958.60000000,2560.37689400,2647.22835400,2770.33042200,2570.23086900
2021-08-05 14:30:00,BUY,BTCUSD,chopexp1,69.91,2021-08-06 11:30:00,2802.95000000,2736.26000000,,271.08550300,-5011.06000000,2772.37915900,2866.42202400,2841.91100500,2730.07330000
2021-08-09 10:30:00,BUY,BTCUSD,chopexp1,61.57,2021-08-09 20:30:00,3101.69000000,3070.58000000,,265.99922200,-2257.30000000,3067.86090100,3171.92690800,3183.26444700,3064.15955100
2021-08-13 06:30:00,BUY,BTCUSD,chopexp1,59.26,2021-08-14 10:00:00,3184.52000000,3247.36000000,,266.78923700,3380.63000000,3149.78750200,3256.63257100,3328.14185200,3176.55870000
2021-08-15 20:30:00,BUY,BTCUSD,chopexp1,58.93,2021-08-16 13:30:00,3259.66000000,3221.46000000,,267.33544100,-2594.70000000,3224.10797500,3333.47409500,3332.02445200,3201.96401800
2021-08-17 12:00:00,BUY,BTCUSD,chopexp1,57.69,2021-08-17 14:00:00,3284.48000000,3188.01000000,,261.38581300,-5901.58000000,3248.65727100,3358.85613700,3285.13689600,3182.98956800
2021-08-19 18:30:00,BUY,BTCUSD,chopexp1,58.62,2021-08-21 11:00:00,3132.04000000,3241.57000000,,261.52132800,6084.08000000,3097.87988400,3202.96417600,3306.49462800,3128.28155200
2021-08-23 02:30:00,BUY,BTCUSD,chopexp1,57.55,2021-08-24 01:00:00,3295.75000000,3296.31000000,,265.55975300,-309.21000000,3259.80435300,3370.38134300,3374.84800000,3276.96422500
2021-08-27 14:00:00,BUY,BTCUSD,chopexp1,58.73,2021-08-28 11:30:00,3224.29000000,3222.24000000,,265.02058700,-461.14000000,3189.12374400,3297.30315100,3283.93936500,3207.52369200
2021-08-30 16:00:00,BUY,BTCUSD,chopexp1,58.15,2021-08-30 23:30:00,3248.73000000,3229.64000000,,263.68255100,-1449.02000000,3213.29718500,3322.29658800,3344.89240800,3208.12087500
2021-08-31 07:30:00,BUY,BTCUSD,chopexp1,55.82,2021-09-01 16:30:00,3358.12000000,3693.94000000,,275.55466100,18391.36000000,3321.49410500,3434.16369500,3690.90969200,3307.07657600
2021-09-12 08:00:00,BUY,BTCUSD,chopexp1,60.23,2021-09-12 20:30:00,3417.45000000,3320.93000000,,284.08834900,-6178.48000000,3380.17701200,3494.83720600,3471.10396500,3307.74985500
2021-09-30 02:30:00,BUY,BTCUSD,chopexp1,66.75,2021-10-01 18:00:00,2990.87000000,3289.96000000,,293.49156600,19588.26000000,2958.24957800,3058.59742000,3287.26521700,2939.12794900
2021-10-05 20:30:00,BUY,BTCUSD,chopexp1,62.20,2021-10-06 07:00:00,3524.39000000,3456.23000000,,303.94645600,-4630.48000000,3485.95065300,3604.19883300,3541.65951100,3446.85342000
2021-10-06 13:00:00,BUY,BTCUSD,chopexp1,60.37,2021-10-07 01:00:00,3554.89000000,3507.92000000,,298.45295000,-3219.17000000,3516.11800000,3635.38949700,3628.83171200,3502.63311700
2021-10-11 08:00:00,BUY,BTCUSD,chopexp1,58.76,2021-10-11 19:30:00,3597.14000000,3515.00000000,,292.55595900,-5203.01000000,3557.90719300,3678.59623600,3616.92427000,3511.16835400
2021-10-13 20:00:00,BUY,BTCUSD,chopexp1,57.78,2021-10-16 08:30:00,3568.49000000,3925.34000000,,303.09020200,20228.75000000,3529.56966900,3649.29746500,3922.12735900,3541.72632500
2021-10-20 12:30:00,BUY,BTCUSD,chopexp1,57.56,2021-10-21 11:00:00,3933.50000000,4326.85000000,,332.79942400,22211.53000000,3890.59862700,4022.57301500,4323.30985000,3924.45295000
2021-10-25 15:30:00,BUY,BTCUSD,chopexp1,59.04,2021-10-26 14:00:00,4210.11000000,4153.47000000,,345.67872100,-3788.75000000,4164.19173400,4305.44677100,4253.47413300,4129.69689900
2021-10-28 09:30:00,BUY,BTCUSD,chopexp1,58.81,2021-10-30 03:00:00,4162.24000000,4334.69000000,,349.82047700,9692.81000000,4116.84383600,4256.49276900,4456.92659200,4112.29312000
2021-11-01 13:30:00,BUY,BTCUSD,chopexp1,58.16,2021-11-01 17:00:00,4375.33000000,4280.78000000,,352.42875800,-5952.48000000,4327.60973400,4474.40813200,4382.76806100,4265.94675000
2021-11-02 09:30:00,BUY,BTCUSD,chopexp1,56.16,2021-11-03 12:30:00,4425.55000000,4522.49000000,,351.76284300,4991.85000000,4377.28200100,4525.76535000,4636.20618000,4404.74991500
2021-11-07 00:30:00,BUY,BTCUSD,chopexp1,55.78,2021-11-09 17:00:00,4544.98000000,4757.41000000,,363.22958500,11382.61000000,4495.40941800,4647.89981000,4834.04072800,4514.52863400
